Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2018-04-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,2,2,5,TRUE
2018-05-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,2,5,TRUE
2018-05-02,Rain,Precipitation,Rain,Clear,Light,UNK,Light,NA,0,3,4,4,7,TRUE
2018-05-03,Cold,Clear,Rain,Clear,Severe,NA,Light,NA,0,2,2,2,10,TRUE
2018-05-04,Rain,Precipitation,Clear,Clear,Light,UNK,NA,NA,0,0,2,2,8,TRUE
2018-05-05,Precipitation,Rain,Rain,Clear,UNK,Light,Light,NA,0,0,0,0,0,FALSE
2018-05-06,Clear,Rain,Rain,Rain,NA,Light,Light,Moderate,0,0,0,0,0,FALSE
2018-05-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,2,12,TRUE
2018-05-08,Rain,Clear,Clear,Rain,Heavy,NA,NA,Light,0,4,2,3,8,TRUE
2018-05-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,3,3,10,TRUE
2018-05-10,Cold,Clear,Clear,Clear,Severe,NA,NA,NA,0,0,4,2,12,TRUE
2018-05-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,9,TRUE
2018-05-12,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,0,0,1,TRUE
2018-05-13,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0,FALSE
2018-05-14,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,0,4,2,4,12,TRUE
2018-05-15,Rain,Clear,Rain,Rain,Light,NA,Light,Light,2,2,4,4,15,TRUE
2018-05-16,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,2,2,9,TRUE
2018-05-17,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,4,3,8,TRUE
2018-05-18,Rain,Rain,Clear,Rain,Light,Light,NA,Light,2,2,3,2,10,TRUE
2018-05-19,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,0,0,1,TRUE
2018-05-20,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,0,0,0,0,0,FALSE
2018-05-21,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,0,2,0,3,TRUE
2018-05-22,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,2,0,3,TRUE
2018-05-23,Cold,Clear,Clear,Clear,Severe,NA,NA,NA,2,0,2,2,9,TRUE
2018-05-24,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,2,2,2,TRUE
2018-05-25,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,2,3,4,TRUE
2018-05-26,Rain,Rain,Rain,Rain,Light,Light,Heavy,Light,0,0,0,0,0,FALSE
2018-05-27,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,0,0,0,FALSE
2018-05-28,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,0,3,0,3,TRUE
2018-05-29,Clear,Rain,Precipitation,Clear,NA,Light,UNK,NA,2,2,2,2,8,TRUE
2018-05-30,Rain,Clear,Rain,Clear,Light,NA,Light,NA,0,0,4,4,9,TRUE
2018-05-31,Cold,Cold,Rain,Precipitation,Severe,Severe,Light,UNK,0,0,2,2,10,TRUE
2018-06-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,4,TRUE
2018-06-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-06-03,Rain,Cold,Clear,Rain,Light,Severe,NA,Light,0,0,0,0,0,FALSE
2018-06-04,Rain,Rain,Clear,Rain,Light,Light,NA,Light,4,2,2,2,12,TRUE
2018-06-05,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,0,3,2,8,TRUE
2018-06-06,Clear,Cold,Fog,Rain,NA,Severe,Severe,Light,0,4,0,2,10,TRUE
2018-06-07,Clear,Rain,Rain,Precipitation,NA,Light,Light,UNK,0,0,2,2,6,TRUE
2018-06-08,Clear,Rain,Clear,Rain,NA,Light,NA,Light,3,2,2,2,14,TRUE
2018-06-09,Rain,Clear,Rain,Rain,Light,NA,Light,Heavy,0,0,0,0,0,FALSE
2018-06-10,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0,FALSE
2018-06-11,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,2,2,2,10,TRUE
2018-06-12,Rain,Clear,Fog,Rain,Light,NA,Moderate,Moderate,3,0,4,2,8,TRUE
2018-06-13,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,0,2,3,9,TRUE
2018-06-14,Clear,Clear,Rain,Rain,NA,NA,Heavy,Light,0,2,2,4,6,TRUE
2018-06-15,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,0,4,4,5,TRUE
2018-06-16,Clear,Clear,Rain,Rain,NA,NA,Light,Light,4,0,0,0,1,TRUE
2018-06-17,Rain,Rain,Rain,Rain,Moderate,Light,Light,Light,0,3,0,3,2,TRUE
2018-06-18,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,4,2,0,6,TRUE
2018-06-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,4,3,11,TRUE
2018-06-20,Clear,Rain,Rain,Clear,NA,Moderate,Light,NA,4,2,3,0,7,TRUE
2018-06-21,Rain,Clear,Fog,Rain,Light,NA,Moderate,Light,0,4,2,3,6,TRUE
2018-06-22,Rain,Rain,Clear,Rain,Heavy,Moderate,NA,Heavy,0,2,2,0,6,TRUE
2018-06-23,Rain,Clear,Rain,Rain,Light,NA,Light,Moderate,0,0,0,3,1,TRUE
2018-06-24,Rain,Rain,Rain,Rain,Light,Light,Heavy,Light,0,0,0,0,0,FALSE
2018-06-25,Rain,Rain,Clear,Clear,Moderate,Light,NA,NA,0,2,0,2,6,TRUE
2018-06-26,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,2,2,0,3,TRUE
2018-06-27,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,4,2,7,TRUE
2018-06-28,Rain,Rain,Clear,Rain,Moderate,Light,NA,Light,0,0,0,2,1,TRUE
2018-06-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,12,TRUE
2018-06-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,4,0,4,TRUE
2018-07-01,Clear,Cold,Rain,Rain,NA,Severe,Light,Light,0,0,4,0,1,TRUE
2018-07-02,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,2,0,2,9,TRUE
2018-07-03,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,2,2,15,TRUE
2018-07-04,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,0,0,0,0,FALSE
2018-07-05,Fog,Rain,Fog,Rain,Severe,Light,Moderate,Light,0,4,2,2,6,TRUE
2018-07-06,Rain,Rain,Clear,Clear,Light,Light,NA,NA,4,2,2,0,4,TRUE
2018-07-07,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,0,0,0,FALSE
2018-07-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-07-09,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,3,2,5,TRUE
2018-07-10,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,2,2,2,7,TRUE
2018-07-11,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,2,2,0,3,TRUE
2018-07-12,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,3,2,5,TRUE
2018-07-13,Rain,Rain,Clear,Rain,Light,Light,NA,Moderate,2,3,3,2,7,TRUE
2018-07-14,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,FALSE
2018-07-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,4,0,3,TRUE
2018-07-16,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,4,2,2,12,TRUE
2018-07-17,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,3,2,3,12,TRUE
2018-07-18,Rain,Clear,Clear,Precipitation,Light,NA,NA,UNK,0,2,2,2,4,TRUE
2018-07-19,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,4,4,TRUE
2018-07-20,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,0,2,TRUE
2018-07-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,4,TRUE
2018-07-22,Rain,Clear,Clear,Rain,Light,NA,NA,Light,3,0,0,0,1,TRUE
2018-07-23,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,2,14,TRUE
2018-07-24,Precipitation,Rain,Rain,Rain,UNK,Light,Light,Heavy,3,2,2,0,5,TRUE
2018-07-25,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,2,3,TRUE
2018-07-26,Clear,Rain,Clear,Rain,NA,Moderate,NA,Light,4,3,3,3,14,TRUE
2018-07-27,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,4,4,7,TRUE
2018-07-28,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,0,0,1,TRUE
2018-07-29,Rain,Clear,Rain,Rain,Light,NA,Moderate,Light,0,2,0,0,2,TRUE
2018-07-30,Clear,Rain,Rain,Rain,NA,Light,Light,Moderate,0,2,2,2,12,TRUE
2018-07-31,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,4,13,TRUE
2018-08-01,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,11,TRUE
2018-08-02,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,0,2,2,6,TRUE
2018-08-03,Rain,Clear,Clear,Clear,Heavy,NA,NA,NA,0,3,2,2,7,TRUE
2018-08-04,Precipitation,Rain,Clear,Rain,UNK,Light,NA,Light,0,2,3,0,3,TRUE
2018-08-05,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,0,3,2,TRUE
2018-08-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,2,10,TRUE
2018-08-07,Clear,Precipitation,Rain,Rain,NA,UNK,Light,Light,0,0,2,2,4,TRUE
2018-08-08,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,3,0,0,2,8,TRUE
2018-08-09,Rain,Clear,Clear,Rain,Light,NA,NA,Heavy,0,3,2,2,9,TRUE
2018-08-10,Rain,Clear,Clear,Rain,Heavy,NA,NA,Heavy,0,0,3,3,4,TRUE
2018-08-11,Rain,Rain,Clear,Rain,Moderate,Light,NA,Light,0,0,2,0,1,TRUE
2018-08-12,Clear,Clear,Rain,Rain,NA,NA,Moderate,Moderate,0,0,4,2,3,TRUE
2018-08-13,Clear,Rain,Precipitation,Rain,NA,Light,UNK,Light,0,2,2,2,8,TRUE
2018-08-14,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,0,2,2,11,TRUE
2018-08-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,4,5,TRUE
2018-08-16,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,14,TRUE
2018-08-17,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,2,0,4,8,TRUE
2018-08-18,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,0,4,10,TRUE
2018-08-19,Rain,Rain,Rain,Rain,Heavy,Heavy,Light,Light,0,0,0,3,1,TRUE
2018-08-20,Fog,Clear,Fog,Rain,Moderate,NA,Moderate,Light,0,0,2,2,2,TRUE
2018-08-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,2,2,13,TRUE
2018-08-22,Rain,Clear,Rain,Rain,Heavy,NA,Light,Light,0,2,2,2,8,TRUE
2018-08-23,Rain,Clear,Clear,Rain,Light,NA,NA,Light,3,2,2,2,9,TRUE
2018-08-24,Clear,Rain,Rain,Rain,NA,Light,Light,Light,3,2,2,3,22,TRUE
2018-08-25,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,2,2,0,5,TRUE
2018-08-26,Rain,Rain,Clear,Rain,Light,Moderate,NA,Light,4,0,0,0,2,TRUE
2018-08-27,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,2,2,4,11,TRUE
2018-08-28,Rain,Rain,Rain,Rain,Moderate,Light,Moderate,Light,3,3,2,2,13,TRUE
2018-08-29,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,0,2,2,14,TRUE
2018-08-30,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,2,2,8,TRUE
2018-08-31,Rain,Rain,Rain,Clear,Light,Light,Light,NA,4,3,2,2,4,TRUE
2018-09-01,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,0,4,2,0,2,TRUE
2018-09-02,Precipitation,Rain,Rain,Rain,UNK,Light,Light,Light,0,4,3,0,3,TRUE
2018-09-03,Rain,Rain,Rain,Rain,Light,Light,Heavy,Light,0,2,4,4,12,TRUE
2018-09-04,Fog,Rain,Fog,Fog,Moderate,Light,Moderate,Moderate,2,3,2,2,8,TRUE
2018-09-05,Rain,Fog,Fog,Rain,Light,Severe,Severe,Light,0,0,2,2,7,TRUE
2018-09-06,Fog,Fog,Rain,Fog,Moderate,Severe,Light,Severe,2,0,4,2,9,TRUE
2018-09-07,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,8,TRUE
2018-09-08,Rain,Rain,Rain,Rain,Light,Light,Light,Light,4,3,0,3,4,TRUE
2018-09-09,Rain,Clear,Clear,Rain,Heavy,NA,NA,Heavy,0,0,0,0,0,FALSE
2018-09-10,Clear,Clear,Clear,Rain,NA,NA,NA,Light,4,2,4,2,9,TRUE
2018-09-11,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,0,0,2,2,13,TRUE
2018-09-12,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,0,2,7,TRUE
2018-09-13,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,4,2,3,14,TRUE
2018-09-14,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,2,3,11,TRUE
2018-09-15,Rain,Clear,Clear,Rain,Moderate,NA,NA,Light,0,0,0,0,0,FALSE
2018-09-16,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2018-09-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,3,4,TRUE
2018-09-18,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,3,0,2,6,TRUE
2018-09-19,Rain,Clear,Clear,Rain,Moderate,NA,NA,Light,0,2,3,0,3,TRUE
2018-09-20,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,0,0,2,1,TRUE
2018-09-21,Rain,Rain,Rain,Rain,Moderate,Heavy,Light,Light,4,0,4,3,9,TRUE
2018-09-22,Rain,Rain,Clear,Rain,Light,Light,NA,Light,4,0,3,0,9,TRUE
2018-09-23,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,3,1,TRUE
2018-09-24,Clear,Rain,Rain,Clear,NA,Light,Light,NA,4,0,2,2,3,TRUE
2018-09-25,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,3,2,4,7,TRUE
2018-09-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,3,TRUE
2018-09-27,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,0,2,2,TRUE
2018-09-28,Clear,Clear,Fog,Rain,NA,NA,Severe,Light,4,0,2,2,8,TRUE
2018-09-29,Rain,Rain,Rain,Fog,Light,Light,Light,Moderate,4,0,0,3,3,TRUE
2018-09-30,Rain,Rain,Clear,Clear,Moderate,Light,NA,NA,0,0,2,0,1,TRUE
2018-10-01,Rain,Rain,Clear,Clear,Moderate,Light,NA,NA,0,2,4,0,2,TRUE
2018-10-02,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,3,4,2,17,TRUE
2018-10-03,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,3,2,2,9,TRUE
2018-10-04,Rain,Rain,Rain,Rain,Light,Moderate,Heavy,Light,0,2,2,3,15,TRUE
2018-10-05,Rain,Rain,Fog,Clear,Light,Light,Severe,NA,0,2,2,2,10,TRUE
2018-10-06,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,4,0,0,1,TRUE
2018-10-07,Rain,Rain,Rain,Rain,Light,Light,Light,Light,4,4,3,0,9,TRUE
2018-10-08,Rain,Rain,Rain,Rain,Light,Light,Moderate,Light,0,2,4,2,8,TRUE
2018-10-09,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,0,0,2,2,9,TRUE
2018-10-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,2,7,TRUE
2018-10-11,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,0,0,0,FALSE
2018-10-12,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,4,2,0,4,TRUE
2018-10-13,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,2,0,1,TRUE
2018-10-14,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,3,3,6,TRUE
2018-10-15,Rain,Rain,Clear,Rain,Light,Light,NA,Light,2,2,4,0,6,TRUE
2018-10-16,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,2,2,5,TRUE
2018-10-17,Clear,Rain,Rain,Fog,NA,Moderate,Light,Severe,0,2,2,2,18,TRUE
2018-10-18,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,4,0,0,2,TRUE
2018-10-19,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,2,2,3,7,TRUE
2018-10-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-10-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,1,TRUE
2018-10-22,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,2,2,7,TRUE
2018-10-23,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,10,TRUE
2018-10-24,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,0,0,3,3,TRUE
2018-10-25,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,0,3,4,4,TRUE
2018-10-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,2,11,TRUE
2018-10-27,Clear,Cold,Cold,Clear,NA,Severe,Severe,NA,3,0,3,4,4,TRUE
2018-10-28,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,3,2,2,2,5,TRUE
2018-10-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,2,11,TRUE
2018-10-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,8,TRUE
2018-10-31,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,3,2,3,8,TRUE
2018-11-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-11-02,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,2,2,2,14,TRUE
2018-11-03,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2018-11-04,Rain,Precipitation,Clear,Clear,Heavy,UNK,NA,NA,4,4,2,0,8,TRUE
2018-11-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,9,TRUE
2018-11-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,2,13,TRUE
2018-11-07,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,3,2,9,TRUE
2018-11-08,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,3,4,9,TRUE
2018-11-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,2,3,8,TRUE
2018-11-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,0,3,TRUE
2018-11-11,Clear,Rain,Rain,Clear,NA,Moderate,Light,NA,4,3,3,4,4,TRUE
2018-11-12,Rain,Rain,Rain,Fog,Light,Light,Light,Moderate,0,0,2,4,5,TRUE
2018-11-13,Rain,Rain,Fog,Clear,Light,Light,Severe,NA,2,4,2,0,4,TRUE
2018-11-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,3,12,TRUE
2018-11-15,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,2,4,6,TRUE
2018-11-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,3,10,TRUE
2018-11-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,4,TRUE
2018-11-18,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,2,0,2,TRUE
2018-11-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,10,TRUE
2018-11-20,Clear,Clear,Clear,Rain,NA,NA,NA,Light,4,0,3,3,8,TRUE
2018-11-21,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,4,2,6,TRUE
2018-11-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-11-23,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,4,0,2,6,TRUE
2018-11-24,Rain,Cold,Cold,Cold,Light,Severe,Severe,Severe,0,3,0,2,3,TRUE
2018-11-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,0,3,3,TRUE
2018-11-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,4,4,TRUE
2018-11-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,2,10,TRUE
2018-11-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,5,TRUE
2018-11-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,1,TRUE
2018-11-30,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,2,0,2,3,TRUE
2018-12-01,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,4,0,0,4,TRUE
2018-12-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,3,0,3,TRUE
2018-12-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,0,7,TRUE
2018-12-04,Clear,Fog,Rain,Rain,NA,Severe,Light,Light,0,3,3,0,2,TRUE
2018-12-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,3,5,TRUE
2018-12-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,2,26,TRUE
2018-12-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,2,2,22,TRUE
2018-12-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,0,3,4,TRUE
2018-12-09,Rain,Rain,Rain,Clear,Light,Light,Light,NA,3,0,3,2,7,TRUE
2018-12-10,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,2,2,21,TRUE
2018-12-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,2,10,TRUE
2018-12-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,13,TRUE
2018-12-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,4,14,TRUE
2018-12-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,2,12,TRUE
2018-12-15,Rain,Clear,Rain,Rain,Light,NA,Heavy,Light,3,3,3,0,7,TRUE
2018-12-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-12-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,10,TRUE
2018-12-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,4,2,6,TRUE
2018-12-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,3,7,TRUE
2018-12-20,Rain,Clear,Clear,Rain,Moderate,NA,NA,Moderate,0,0,0,0,0,FALSE
2018-12-21,Rain,Clear,Clear,Clear,Light,NA,NA,NA,4,2,2,0,8,TRUE
2018-12-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,0,3,6,TRUE
2018-12-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,4,5,TRUE
2018-12-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,4,TRUE
2018-12-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2018-12-26,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,0,2,0,5,TRUE
2018-12-27,Rain,Clear,Snow,Rain,Light,NA,Light,Light,0,2,0,0,1,TRUE
2018-12-28,Clear,Rain,Rain,Snow,NA,Light,Light,Light,0,2,2,2,8,TRUE
2018-12-29,Snow,Snow,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0,FALSE
2018-12-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,3,5,TRUE
2018-12-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,1,TRUE
2019-01-01,Clear,Snow,Snow,Clear,NA,Light,Light,NA,3,4,2,0,10,TRUE
2019-01-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,0,1,TRUE
2019-01-03,Clear,Clear,Clear,Snow,NA,NA,NA,Light,4,0,3,0,3,TRUE
2019-01-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,4,0,8,TRUE
2019-01-05,Clear,Rain,Rain,Clear,NA,Light,Light,NA,4,4,3,3,9,TRUE
2019-01-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,5,TRUE
2019-01-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,4,2,7,TRUE
2019-01-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,3,3,9,TRUE
2019-01-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,0,3,3,TRUE
2019-01-10,Clear,Rain,Clear,Clear,NA,Light,NA,NA,3,4,3,2,6,TRUE
2019-01-11,Clear,Rain,Clear,Rain,NA,Light,NA,Light,2,0,3,2,8,TRUE
2019-01-12,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,3,0,0,5,TRUE
2019-01-13,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2019-01-14,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,0,2,0,4,2,TRUE
2019-01-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,2,4,TRUE
2019-01-16,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,0,0,2,3,3,TRUE
2019-01-17,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,2,3,2,2,5,TRUE
2019-01-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,8,TRUE
2019-01-19,Snow,Clear,Clear,Clear,Light,NA,NA,NA,2,0,3,0,5,TRUE
2019-01-20,Clear,Clear,Rain,Clear,NA,NA,Light,NA,3,3,2,3,4,TRUE
2019-01-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,3,TRUE
2019-01-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,2,TRUE
2019-01-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,4,TRUE
2019-01-24,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,4,2,4,TRUE
2019-01-25,Rain,Rain,Clear,Clear,Light,Light,NA,NA,4,0,0,0,3,TRUE
2019-01-26,Rain,Rain,Rain,Rain,Light,Light,Moderate,Light,0,3,4,0,4,TRUE
2019-01-27,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,0,2,0,4,TRUE
2019-01-28,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,3,0,0,6,TRUE
