Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2021-05-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-05-07,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,39,TRUE
2021-05-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-05-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-05-10,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,21,TRUE
2021-05-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,6,TRUE
2021-05-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,18,TRUE
2021-05-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-05-14,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,2,20,TRUE
2021-05-15,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,20,TRUE
2021-05-16,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,0,0,2,7,TRUE
2021-05-17,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,2,2,2,2,11,TRUE
2021-05-18,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,2,2,2,2,16,TRUE
2021-05-19,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,25,TRUE
2021-05-20,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,13,TRUE
2021-05-21,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,2,2,2,2,43,TRUE
2021-05-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-05-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,11,TRUE
2021-05-24,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,2,2,2,2,28,TRUE
2021-05-25,Rain,Precipitation,Clear,Clear,Light,UNK,NA,NA,2,2,2,2,32,TRUE
2021-05-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,32,TRUE
2021-05-27,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,36,TRUE
2021-05-28,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,47,TRUE
2021-05-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-05-30,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,0,2,0,4,TRUE
2021-05-31,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,2,2,9,TRUE
2021-06-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,36,TRUE
2021-06-02,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,2,30,TRUE
2021-06-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,32,TRUE
2021-06-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-06-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,43,TRUE
2021-06-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,41,TRUE
2021-06-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-06-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,52,TRUE
2021-06-09,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,37,TRUE
2021-06-10,Rain,Clear,Clear,Clear,Heavy,NA,NA,NA,2,2,2,2,26,TRUE
2021-06-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,46,TRUE
2021-06-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-06-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,23,TRUE
2021-06-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,22,TRUE
2021-06-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,48,TRUE
2021-06-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,30,TRUE
2021-06-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,57,TRUE
2021-06-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,41,TRUE
2021-06-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-06-20,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,2,2,2,19,TRUE
2021-06-21,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,25,TRUE
2021-06-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,31,TRUE
2021-06-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,25,TRUE
2021-06-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,39,TRUE
2021-06-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,35,TRUE
2021-06-26,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,2,2,33,TRUE
2021-06-27,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,28,TRUE
2021-06-28,Rain,Fog,Clear,Rain,Moderate,Severe,NA,Light,2,2,2,2,27,TRUE
2021-06-29,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,39,TRUE
2021-06-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,41,TRUE
2021-07-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-07-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,24,TRUE
2021-07-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,17,TRUE
2021-07-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-07-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,9,TRUE
2021-07-06,Clear,Clear,Rain,Rain,NA,NA,Moderate,Light,2,0,2,2,28,TRUE
2021-07-07,Rain,Rain,Rain,Clear,Light,Light,Light,NA,2,2,2,2,41,TRUE
2021-07-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-07-09,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,0,2,2,25,TRUE
2021-07-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-07-11,Fog,Clear,Fog,Fog,Moderate,NA,Moderate,Moderate,2,0,2,2,27,TRUE
2021-07-12,Fog,Fog,Fog,Clear,Moderate,Moderate,Moderate,NA,2,2,2,2,34,TRUE
2021-07-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,13,TRUE
2021-07-14,Clear,Fog,Fog,Rain,NA,Severe,Severe,Light,0,0,0,0,0,FALSE
2021-07-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2021-07-16,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,0,0,0,0,0,FALSE
2021-07-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,2,37,TRUE
2021-07-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,8,TRUE
2021-07-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-07-20,Fog,Clear,Clear,Fog,Moderate,NA,NA,Moderate,2,0,2,2,43,TRUE
2021-07-21,Fog,Fog,Fog,Fog,Moderate,Moderate,Moderate,Moderate,2,2,2,2,29,TRUE
2021-07-22,Fog,Rain,Rain,Rain,Moderate,Light,Light,Light,2,2,2,2,27,TRUE
2021-07-23,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,0,2,2,19,TRUE
2021-07-24,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,0,2,2,29,TRUE
2021-07-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,15,TRUE
2021-07-26,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,2,2,2,29,TRUE
2021-07-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-07-28,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,2,2,37,TRUE
2021-07-29,Fog,Clear,Fog,Fog,Severe,NA,Moderate,Moderate,2,2,2,2,43,TRUE
2021-07-30,Fog,Fog,Fog,Fog,Moderate,Severe,Moderate,Moderate,2,0,2,2,18,TRUE
2021-07-31,Fog,Fog,Fog,Fog,Moderate,Moderate,Moderate,Moderate,2,0,2,2,20,TRUE
2021-08-01,Fog,Fog,Clear,Clear,Moderate,Moderate,NA,NA,2,2,2,0,16,TRUE
2021-08-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,10,TRUE
2021-08-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,40,TRUE
2021-08-04,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,2,2,2,29,TRUE
2021-08-05,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,0,2,2,27,TRUE
2021-08-06,Precipitation,Precipitation,Fog,Clear,UNK,UNK,Moderate,NA,2,2,2,2,43,TRUE
2021-08-07,Clear,Rain,Precipitation,Rain,NA,Light,UNK,Light,2,2,2,2,30,TRUE
2021-08-08,Rain,Precipitation,Rain,Clear,Light,UNK,Light,NA,2,0,2,2,9,TRUE
2021-08-09,Rain,Rain,Fog,Clear,Light,Light,Severe,NA,0,0,0,0,0,FALSE
2021-08-10,Cold,Clear,Rain,Clear,Severe,NA,Light,NA,2,0,2,2,30,TRUE
2021-08-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,33,TRUE
2021-08-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,34,TRUE
2021-08-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-08-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,50,TRUE
2021-08-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,11,TRUE
2021-08-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,19,TRUE
2021-08-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2021-08-18,Cold,Clear,Clear,Clear,Severe,NA,NA,NA,2,0,2,2,45,TRUE
2021-08-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,39,TRUE
2021-08-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,15,TRUE
2021-08-21,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,38,TRUE
2021-08-22,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,2,2,2,2,27,TRUE
2021-08-23,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,27,TRUE
2021-08-24,Clear,Rain,Rain,Clear,NA,Light,Light,NA,2,2,2,2,24,TRUE
2021-08-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,20,TRUE
2021-08-26,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,2,2,2,2,43,TRUE
2021-08-27,Rain,Precipitation,Rain,Rain,Light,UNK,Moderate,Light,2,0,2,2,31,TRUE
2021-08-28,Clear,Fog,Clear,Rain,NA,Severe,NA,Light,2,2,2,2,19,TRUE
2021-08-29,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,13,TRUE
2021-08-30,Clear,Clear,Clear,Storm,NA,NA,NA,Severe,2,2,2,2,36,TRUE
2021-08-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-09-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,44,TRUE
2021-09-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,15,TRUE
2021-09-03,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0,FALSE
2021-09-04,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,2,2,18,TRUE
2021-09-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,16,TRUE
2021-09-06,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,2,2,2,2,11,TRUE
2021-09-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,33,TRUE
2021-09-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-09-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-09-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-09-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,10,TRUE
2021-09-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,3,TRUE
2021-09-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,12,TRUE
2021-09-14,Rain,Rain,Fog,Clear,Moderate,Light,Severe,NA,2,2,2,2,59,TRUE
2021-09-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-09-16,Clear,Rain,Clear,Rain,NA,Light,NA,Light,2,2,2,2,33,TRUE
2021-09-17,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,51,TRUE
2021-09-18,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,0,2,2,24,TRUE
2021-09-19,Storm,Clear,Clear,Clear,Severe,NA,NA,NA,2,0,2,2,6,TRUE
2021-09-20,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,0,2,2,12,TRUE
2021-09-21,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,2,27,TRUE
2021-09-22,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,2,2,2,32,TRUE
2021-09-23,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,2,2,2,39,TRUE
2021-09-24,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,2,2,2,52,TRUE
2021-09-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,39,TRUE
2021-09-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,16,TRUE
2021-09-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-09-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-09-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,24,TRUE
2021-09-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-10-01,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,0,0,0,FALSE
2021-10-02,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,FALSE
2021-10-03,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2021-10-04,Fog,Fog,Fog,Clear,Severe,Severe,Severe,NA,2,0,2,2,9,TRUE
2021-10-05,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,2,2,2,2,37,TRUE
2021-10-06,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,2,2,2,61,TRUE
2021-10-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,27,TRUE
2021-10-08,Clear,Rain,Rain,Clear,NA,Light,Light,NA,2,2,2,2,27,TRUE
2021-10-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,9,TRUE
2021-10-10,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,0,2,14,TRUE
2021-10-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,35,TRUE
2021-10-12,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,0,2,2,35,TRUE
2021-10-13,Clear,Fog,Rain,Rain,NA,Severe,Light,Light,2,2,0,2,14,TRUE
2021-10-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,26,TRUE
2021-10-15,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,2,2,38,TRUE
2021-10-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,29,TRUE
2021-10-17,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,2,2,2,2,11,TRUE
2021-10-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-10-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,26,TRUE
2021-10-20,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,0,2,2,52,TRUE
2021-10-21,Rain,Rain,Rain,Clear,Light,Light,Light,NA,2,2,2,2,25,TRUE
2021-10-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,44,TRUE
2021-10-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,43,TRUE
2021-10-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,21,TRUE
2021-10-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,25,TRUE
2021-10-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,47,TRUE
2021-10-27,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,2,39,TRUE
2021-10-28,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,2,44,TRUE
2021-10-29,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,60,TRUE
2021-10-30,Fog,Fog,Fog,Clear,Severe,Moderate,Moderate,NA,2,0,2,2,37,TRUE
2021-10-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,10,TRUE
2021-11-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,23,TRUE
2021-11-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,32,TRUE
2021-11-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-11-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,44,TRUE
2021-11-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-11-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,27,TRUE
2021-11-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,19,TRUE
2021-11-08,Fog,Fog,Clear,Clear,Severe,Severe,NA,NA,2,2,2,2,24,TRUE
2021-11-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,34,TRUE
2021-11-10,Rain,Clear,Rain,Rain,Light,NA,Light,Light,2,2,2,2,35,TRUE
2021-11-11,Rain,Clear,Rain,Clear,Light,NA,Light,NA,2,2,2,2,36,TRUE
2021-11-12,Snow,Snow,Snow,Rain,Light,Light,Light,Light,2,2,2,2,74,TRUE
2021-11-13,Snow,Clear,Clear,Snow,Light,NA,NA,Light,2,2,2,2,86,TRUE
2021-11-14,Snow,Snow,Clear,Clear,Light,Light,NA,NA,2,2,2,2,34,TRUE
2021-11-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,28,TRUE
2021-11-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,45,TRUE
2021-11-17,Snow,Clear,Clear,Snow,Light,NA,NA,Light,2,0,2,2,27,TRUE
2021-11-18,Snow,Snow,Snow,Snow,Light,Light,Light,Light,2,2,2,2,56,TRUE
2021-11-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,45,TRUE
2021-11-20,Clear,Clear,Cold,Clear,NA,NA,Severe,NA,2,2,2,2,41,TRUE
2021-11-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,18,TRUE
2021-11-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,41,TRUE
2021-11-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,49,TRUE
2021-11-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,54,TRUE
2021-11-25,Clear,Snow,Clear,Clear,NA,Light,NA,NA,2,0,2,2,8,TRUE
2021-11-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,37,TRUE
2021-11-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,48,TRUE
2021-11-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,13,TRUE
2021-11-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,22,TRUE
2021-11-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,33,TRUE
2021-12-01,Rain,Rain,Fog,Clear,Light,Light,Severe,NA,2,2,2,2,34,TRUE
2021-12-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,41,TRUE
2021-12-03,Rain,Rain,Fog,Clear,Light,Light,Severe,NA,2,0,2,2,65,TRUE
2021-12-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,38,TRUE
2021-12-05,Snow,Snow,Snow,Clear,Light,Light,Light,NA,2,2,2,2,188,TRUE
2021-12-06,Snow,Snow,Clear,Clear,Light,Light,NA,NA,2,0,2,2,20,TRUE
2021-12-07,Snow,Snow,Snow,Snow,Light,Light,Light,Light,2,2,2,2,272,TRUE
2021-12-08,Fog,Fog,Fog,Clear,Moderate,Severe,Moderate,NA,2,2,2,2,104,TRUE
2021-12-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,99,TRUE
2021-12-10,Snow,Snow,Snow,Snow,Heavy,Light,Light,Heavy,2,2,2,2,105,TRUE
2021-12-11,Snow,Snow,Clear,Clear,Light,Light,NA,NA,2,2,2,2,101,TRUE
2021-12-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,40,TRUE
2021-12-13,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,41,TRUE
2021-12-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,65,TRUE
2021-12-15,Fog,Fog,Fog,Rain,Moderate,Severe,Severe,Light,2,2,2,2,71,TRUE
2021-12-16,Rain,Snow,Snow,Snow,Light,Light,Light,Light,2,0,2,2,35,TRUE
2021-12-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,59,TRUE
2021-12-18,Snow,Snow,Snow,Clear,Light,Light,Light,NA,2,2,2,2,72,TRUE
2021-12-19,Clear,Snow,Clear,Clear,NA,Light,NA,NA,2,2,2,2,54,TRUE
2021-12-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,80,TRUE
2021-12-21,Clear,Clear,Snow,Snow,NA,NA,Light,Light,2,2,2,2,98,TRUE
2021-12-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,58,TRUE
2021-12-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,87,TRUE
2021-12-24,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,0,2,2,10,TRUE
2021-12-25,Clear,Clear,Clear,Snow,NA,NA,NA,Light,2,2,0,2,21,TRUE
2021-12-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,54,TRUE
2021-12-27,Snow,Fog,Snow,Snow,Light,Severe,Light,Light,2,2,2,2,119,TRUE
2021-12-28,Snow,Clear,Snow,Snow,Light,NA,Light,Light,2,2,2,2,155,TRUE
2021-12-29,Snow,Clear,Clear,Clear,Light,NA,NA,NA,2,2,2,2,221,TRUE
2021-12-30,Clear,Snow,Snow,Fog,NA,Light,Light,Moderate,2,2,2,2,70,TRUE
2021-12-31,Fog,Fog,Snow,Snow,Severe,Severe,Light,Light,2,2,2,2,164,TRUE
2022-01-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,8,TRUE
2022-01-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2022-01-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
