Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2016-10-02,Cold,Cold,Clear,Clear,Severe,Severe,NA,NA,3,0,0,0,1,TRUE
2016-10-03,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,0,2,2,0,4,TRUE
2016-10-04,Cold,Cold,Cold,Cold,Severe,Severe,Severe,Severe,4,2,4,2,9,TRUE
2016-10-05,Cold,Clear,Clear,Clear,Severe,NA,NA,NA,0,0,2,2,4,TRUE
2016-10-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,1,TRUE
2016-10-07,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,0,0,3,4,TRUE
2016-10-08,Rain,Clear,Clear,Rain,Moderate,NA,NA,Moderate,0,0,0,0,0,FALSE
2016-10-09,Cold,Rain,Rain,Rain,Severe,Light,Light,Light,0,0,0,0,0,FALSE
2016-10-10,Cold,Clear,Cold,Cold,Severe,NA,Severe,Severe,0,0,0,0,0,FALSE
2016-10-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,2,TRUE
2016-10-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,6,TRUE
2016-10-13,Cold,Cold,Clear,Cold,Severe,Severe,NA,Severe,0,0,2,0,3,TRUE
2016-10-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,1,TRUE
2016-10-15,Clear,Cold,Clear,Clear,NA,Severe,NA,NA,0,0,0,0,0,FALSE
2016-10-16,Clear,Cold,Clear,Clear,NA,Severe,NA,NA,0,0,0,0,0,FALSE
2016-10-17,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,0,0,2,0,1,TRUE
2016-10-18,Clear,Cold,Cold,Cold,NA,Severe,Severe,Severe,0,0,2,2,2,TRUE
2016-10-19,Cold,Clear,Cold,Clear,Severe,NA,Severe,NA,3,0,2,2,6,TRUE
2016-10-20,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,0,0,0,0,0,FALSE
2016-10-21,Fog,Clear,Rain,Rain,Moderate,NA,Light,Light,2,0,4,3,4,TRUE
2016-10-22,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,3,0,0,1,TRUE
2016-10-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-10-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,2,TRUE
2016-10-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-10-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,4,TRUE
2016-10-27,Rain,Clear,Rain,Rain,Moderate,NA,Light,Moderate,0,0,0,0,0,FALSE
2016-10-28,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2016-10-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-10-30,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,4,0,1,TRUE
2016-10-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,5,TRUE
2016-11-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,2,4,TRUE
2016-11-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,2,6,TRUE
2016-11-03,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,0,0,2,2,2,TRUE
2016-11-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,2,4,TRUE
2016-11-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-11-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-11-07,Clear,Clear,Clear,Cold,NA,NA,NA,Severe,0,2,2,2,5,TRUE
2016-11-08,Rain,Clear,Rain,Rain,Light,NA,Moderate,Moderate,3,2,0,2,6,TRUE
2016-11-09,Rain,Clear,Rain,Precipitation,Light,NA,Light,UNK,0,0,2,2,3,TRUE
2016-11-10,Precipitation,Clear,Precipitation,Fog,UNK,NA,UNK,Moderate,0,0,0,0,0,FALSE
2016-11-11,Clear,Clear,Precipitation,Fog,NA,NA,UNK,Moderate,2,0,0,0,1,TRUE
2016-11-12,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,3,1,TRUE
2016-11-13,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,3,0,0,3,3,TRUE
2016-11-14,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,3,3,TRUE
2016-11-15,Precipitation,Precipitation,Precipitation,Precipitation,UNK,UNK,UNK,UNK,0,0,0,0,0,FALSE
2016-11-16,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,2,2,0,0,3,TRUE
2016-11-17,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,2,0,3,0,4,TRUE
2016-11-18,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,0,2,5,TRUE
2016-11-19,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,4,0,0,0,1,TRUE
2016-11-20,Rain,Precipitation,Precipitation,Clear,Moderate,UNK,UNK,NA,0,0,0,0,0,FALSE
2016-11-21,Snow,Rain,Precipitation,Precipitation,Light,Light,UNK,UNK,0,3,0,2,3,TRUE
2016-11-22,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,2,2,TRUE
2016-11-23,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,2,2,0,3,5,TRUE
2016-11-24,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,2,0,1,TRUE
2016-11-25,Clear,Clear,Fog,Precipitation,NA,NA,Moderate,UNK,0,0,0,0,0,FALSE
2016-11-26,Fog,Fog,Fog,Precipitation,Moderate,Moderate,Moderate,UNK,0,0,0,0,0,FALSE
2016-11-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,1,TRUE
2016-11-28,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,2,2,TRUE
2016-11-29,Rain,Clear,Precipitation,Precipitation,Light,NA,UNK,UNK,2,0,4,3,3,TRUE
2016-11-30,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,2,2,2,5,TRUE
2016-12-01,Precipitation,Precipitation,Precipitation,Clear,UNK,UNK,UNK,NA,0,0,3,2,2,TRUE
2016-12-02,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,2,2,TRUE
2016-12-03,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,0,0,0,FALSE
2016-12-04,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,4,0,0,2,TRUE
2016-12-05,Clear,Precipitation,Precipitation,Clear,NA,UNK,UNK,NA,0,0,0,0,0,FALSE
2016-12-06,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,0,0,0,FALSE
2016-12-07,Precipitation,Rain,Precipitation,Precipitation,UNK,Light,UNK,UNK,0,2,2,3,4,TRUE
2016-12-08,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,4,2,2,TRUE
2016-12-09,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,0,0,2,3,4,TRUE
2016-12-10,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,4,0,0,0,1,TRUE
2016-12-11,Snow,Clear,Clear,Snow,Light,NA,NA,Light,0,0,0,0,0,FALSE
2016-12-12,Clear,Precipitation,Precipitation,Precipitation,NA,UNK,UNK,UNK,0,0,3,2,2,TRUE
2016-12-13,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,2,2,3,TRUE
2016-12-14,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,0,0,0,2,1,TRUE
2016-12-15,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,4,4,2,3,TRUE
2016-12-16,Precipitation,Clear,Clear,Clear,UNK,NA,NA,NA,0,0,0,0,0,FALSE
2016-12-17,Precipitation,Precipitation,Precipitation,Precipitation,UNK,UNK,UNK,UNK,2,0,0,0,1,TRUE
2016-12-18,Clear,Precipitation,Clear,Rain,NA,UNK,NA,Light,0,0,0,0,0,FALSE
2016-12-19,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,2,0,6,TRUE
2016-12-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,3,3,TRUE
2016-12-21,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,3,0,2,2,3,TRUE
2016-12-22,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,0,2,2,TRUE
2016-12-23,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,3,2,2,TRUE
2016-12-24,Clear,Rain,Precipitation,Precipitation,NA,Light,UNK,UNK,0,0,3,0,1,TRUE
2016-12-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2016-12-26,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0,FALSE
2016-12-27,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,0,2,TRUE
2016-12-28,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,2,0,0,0,1,TRUE
2016-12-29,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,2,2,3,4,TRUE
2016-12-30,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,2,1,TRUE
2016-12-31,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-01-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-01-02,Clear,Precipitation,Precipitation,Precipitation,NA,UNK,UNK,UNK,0,0,0,2,1,TRUE
2017-01-03,Precipitation,Rain,Precipitation,Precipitation,UNK,Light,UNK,UNK,0,0,2,0,1,TRUE
2017-01-04,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,2,2,TRUE
2017-01-05,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,2,2,TRUE
2017-01-06,Fog,Fog,Precipitation,Precipitation,Severe,Moderate,UNK,UNK,0,0,0,2,2,TRUE
2017-01-07,Snow,Clear,Fog,Precipitation,Moderate,NA,Severe,UNK,3,0,0,0,1,TRUE
2017-01-08,Precipitation,Clear,Clear,Clear,UNK,NA,NA,NA,0,0,0,0,0,FALSE
2017-01-09,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,2,3,0,7,TRUE
2017-01-10,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,2,2,3,TRUE
2017-01-11,Clear,Precipitation,Precipitation,Precipitation,NA,UNK,UNK,UNK,2,0,0,2,3,TRUE
2017-01-12,Precipitation,Precipitation,Precipitation,Clear,UNK,UNK,UNK,NA,2,0,0,0,1,TRUE
2017-01-13,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,3,1,TRUE
2017-01-14,Snow,Clear,Clear,Precipitation,Light,NA,NA,UNK,3,0,0,0,4,TRUE
2017-01-15,Precipitation,Clear,Clear,Clear,UNK,NA,NA,NA,0,3,0,0,2,TRUE
2017-01-16,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,3,0,1,TRUE
2017-01-17,Precipitation,Clear,Cold,Precipitation,UNK,NA,Severe,UNK,0,0,0,2,1,TRUE
2017-01-18,Precipitation,Precipitation,Clear,Cold,UNK,UNK,NA,Severe,0,0,0,2,1,TRUE
2017-01-19,Clear,Clear,Precipitation,Cold,NA,NA,UNK,Severe,0,0,2,2,6,TRUE
2017-01-20,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,0,0,FALSE
2017-01-21,Clear,Clear,Clear,Fog,NA,NA,NA,Moderate,0,0,0,3,1,TRUE
2017-01-22,Fog,Clear,Fog,Rain,Severe,NA,Severe,Light,0,0,0,3,4,TRUE
2017-01-23,Rain,Cold,Rain,Rain,Moderate,Severe,Light,Moderate,0,0,0,0,0,FALSE
2017-01-24,Rain,Rain,Rain,Rain,Light,Light,Light,Light,4,0,0,0,1,TRUE
2017-01-25,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,0,0,0,3,2,TRUE
2017-01-26,Clear,Precipitation,Precipitation,Precipitation,NA,UNK,UNK,UNK,0,3,2,2,3,TRUE
2017-01-27,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,0,2,1,TRUE
2017-01-28,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,0,0,0,1,TRUE
2017-01-29,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,2,4,0,3,TRUE
2017-01-30,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-01-31,Precipitation,Clear,Snow,Snow,UNK,NA,Light,Light,0,0,2,2,2,TRUE
2017-02-01,Clear,Clear,Rain,Precipitation,NA,NA,Light,UNK,0,0,0,0,0,FALSE
2017-02-02,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,2,2,4,TRUE
2017-02-03,Clear,Clear,Snow,Precipitation,NA,NA,Light,UNK,3,0,0,0,1,TRUE
2017-02-04,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,2,0,0,0,1,TRUE
2017-02-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,1,TRUE
2017-02-06,Clear,Clear,Cold,Precipitation,NA,NA,Severe,UNK,0,0,0,2,1,TRUE
2017-02-07,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,0,2,0,1,TRUE
2017-02-08,Fog,Precipitation,Fog,Precipitation,Severe,UNK,Moderate,UNK,0,0,0,2,2,TRUE
2017-02-09,Snow,Fog,Snow,Snow,Light,Severe,Light,Light,0,0,0,0,0,FALSE
2017-02-10,Snow,Snow,Clear,Clear,Light,Light,NA,NA,0,0,0,2,1,TRUE
2017-02-11,Snow,Precipitation,Clear,Clear,Light,UNK,NA,NA,0,0,0,3,1,TRUE
2017-02-12,Clear,Rain,Snow,Rain,NA,Light,Moderate,Light,4,0,0,0,1,TRUE
2017-02-13,Clear,Rain,Precipitation,Rain,NA,Light,UNK,Light,0,4,0,0,1,TRUE
2017-02-14,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-02-15,Clear,Clear,Precipitation,Rain,NA,NA,UNK,Light,0,0,0,0,0,FALSE
2017-02-16,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,2,1,TRUE
2017-02-17,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,2,2,2,4,TRUE
2017-02-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-02-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-02-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,3,4,TRUE
2017-02-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,2,TRUE
2017-02-22,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,0,2,1,TRUE
2017-02-23,Clear,Clear,Fog,Fog,NA,NA,Moderate,Moderate,2,0,0,2,3,TRUE
2017-02-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,3,TRUE
2017-02-25,Rain,Clear,Clear,Rain,Moderate,NA,NA,Moderate,0,0,0,3,1,TRUE
2017-02-26,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-02-27,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,2,2,TRUE
2017-02-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,3,TRUE
2017-03-01,Clear,Rain,Precipitation,Precipitation,NA,Light,UNK,UNK,0,2,0,2,2,TRUE
2017-03-02,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,2,2,3,TRUE
2017-03-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,3,TRUE
2017-03-04,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,3,3,0,0,2,TRUE
2017-03-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,1,TRUE
2017-03-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,2,4,TRUE
2017-03-07,Clear,Rain,Precipitation,Precipitation,NA,Light,UNK,UNK,0,0,3,2,3,TRUE
2017-03-08,Rain,Rain,Precipitation,Cold,Light,Light,UNK,Severe,0,0,2,0,2,TRUE
2017-03-09,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,2,2,0,2,6,TRUE
2017-03-10,Precipitation,Rain,Snow,Precipitation,UNK,Light,Light,UNK,0,0,0,0,0,FALSE
2017-03-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-03-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,1,TRUE
2017-03-13,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,3,3,3,TRUE
2017-03-14,Rain,Snow,Rain,Precipitation,Light,Light,Moderate,UNK,0,0,0,0,0,FALSE
2017-03-15,Precipitation,Clear,Snow,Precipitation,UNK,NA,Light,UNK,0,2,0,2,2,TRUE
2017-03-16,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,4,3,2,4,TRUE
2017-03-17,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,2,3,TRUE
2017-03-18,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,0,0,0,0,FALSE
2017-03-19,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,0,0,0,FALSE
2017-03-20,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,2,2,3,TRUE
2017-03-21,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,2,2,3,TRUE
2017-03-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,1,TRUE
2017-03-23,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,2,0,2,0,2,TRUE
2017-03-24,Precipitation,Clear,Clear,Clear,UNK,NA,NA,NA,0,0,2,2,4,TRUE
2017-03-25,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0,FALSE
2017-03-26,Clear,Precipitation,Clear,Clear,NA,UNK,NA,NA,0,0,0,0,0,FALSE
2017-03-27,Clear,Rain,Precipitation,Precipitation,NA,Light,UNK,UNK,0,4,3,2,6,TRUE
2017-03-28,Rain,Precipitation,Rain,Rain,Light,UNK,Light,Light,0,0,2,0,1,TRUE
2017-03-29,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,3,2,0,0,2,TRUE
2017-03-30,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-03-31,Rain,Precipitation,Rain,Rain,Moderate,UNK,Light,Moderate,2,0,0,2,2,TRUE
2017-04-01,Rain,Rain,Clear,Precipitation,Light,Light,NA,UNK,0,0,0,0,0,FALSE
2017-04-02,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,0,0,0,FALSE
2017-04-03,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,2,1,TRUE
2017-04-04,Rain,Precipitation,Rain,Precipitation,Light,UNK,Light,UNK,0,2,0,2,4,TRUE
2017-04-05,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,0,3,0,0,1,TRUE
2017-04-06,Clear,Rain,Rain,Precipitation,NA,Light,Light,UNK,3,2,0,0,3,TRUE
2017-04-07,Clear,Clear,Rain,Precipitation,NA,NA,Light,UNK,0,0,0,0,0,FALSE
2017-04-08,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-04-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,1,TRUE
2017-04-10,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,0,0,0,FALSE
2017-04-11,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,0,2,0,0,2,TRUE
2017-04-12,Clear,Clear,Rain,Precipitation,NA,NA,Light,UNK,2,2,2,2,5,TRUE
2017-04-13,Clear,Clear,Precipitation,Clear,NA,NA,UNK,NA,0,0,4,0,1,TRUE
2017-04-14,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,0,0,FALSE
2017-04-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,3,0,0,3,TRUE
2017-04-16,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,0,0,FALSE
2017-04-17,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,2,3,TRUE
2017-04-18,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,4,2,4,TRUE
2017-04-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,3,TRUE
2017-04-20,Rain,Rain,Fog,Precipitation,Light,Light,Moderate,UNK,0,0,0,2,2,TRUE
2017-04-21,Rain,Rain,Rain,Fog,Light,Light,Light,Moderate,0,0,0,0,0,FALSE
2017-04-22,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,3,0,0,1,TRUE
2017-04-23,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,3,1,TRUE
2017-04-24,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,2,1,TRUE
2017-04-25,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,3,0,2,2,TRUE
2017-04-26,Precipitation,Rain,Rain,Precipitation,UNK,Light,Light,UNK,2,2,0,2,5,TRUE
2017-04-27,Rain,Precipitation,Precipitation,Fog,Light,UNK,UNK,Moderate,0,0,2,2,3,TRUE
2017-04-28,Clear,Fog,Precipitation,Precipitation,NA,Severe,UNK,UNK,0,0,2,2,3,TRUE
2017-04-29,Clear,Precipitation,Precipitation,Clear,NA,UNK,UNK,NA,0,0,0,0,0,FALSE
2017-04-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-05-01,Clear,Clear,Fog,Precipitation,NA,NA,Moderate,UNK,0,3,2,2,6,TRUE
2017-05-02,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-05-03,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,3,0,2,4,TRUE
2017-05-04,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,2,1,TRUE
2017-05-05,Clear,Rain,Rain,Precipitation,NA,Light,Heavy,UNK,0,0,3,0,1,TRUE
2017-05-06,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0,FALSE
2017-05-07,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,FALSE
2017-05-08,Clear,Clear,Rain,Precipitation,NA,NA,Light,UNK,0,0,3,0,1,TRUE
2017-05-09,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,2,3,TRUE
2017-05-10,Precipitation,Clear,Clear,Rain,UNK,NA,NA,Light,0,0,0,2,2,TRUE
2017-05-11,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,2,0,0,0,1,TRUE
2017-05-12,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,2,2,2,TRUE
2017-05-13,Rain,Rain,Rain,Rain,Moderate,Light,Light,Moderate,0,0,0,0,0,FALSE
2017-05-14,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-05-15,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,0,1,TRUE
2017-05-16,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,3,0,1,TRUE
2017-05-17,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-05-18,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,2,2,2,TRUE
2017-05-19,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,2,3,2,2,10,TRUE
2017-05-20,Precipitation,Rain,Precipitation,Precipitation,UNK,Light,UNK,UNK,0,0,0,0,0,FALSE
2017-05-21,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0,FALSE
2017-05-22,Clear,Precipitation,Rain,Precipitation,NA,UNK,Light,UNK,0,0,2,2,2,TRUE
2017-05-23,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,0,2,3,TRUE
2017-05-24,Precipitation,Precipitation,Precipitation,Clear,UNK,UNK,UNK,NA,0,2,0,2,4,TRUE
2017-05-25,Clear,Rain,Rain,Rain,NA,Light,Light,Light,2,0,0,2,3,TRUE
2017-05-26,Precipitation,Precipitation,Precipitation,Precipitation,UNK,UNK,UNK,UNK,0,0,2,3,2,TRUE
2017-05-27,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-05-28,Clear,Clear,Fog,Precipitation,NA,NA,Moderate,UNK,0,0,0,0,0,FALSE
2017-05-29,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,4,0,0,1,TRUE
2017-05-30,Clear,Clear,Precipitation,Rain,NA,NA,UNK,Light,0,0,2,0,1,TRUE
2017-05-31,Precipitation,Clear,Precipitation,Clear,UNK,NA,UNK,NA,0,3,0,2,3,TRUE
2017-06-01,Rain,Clear,Precipitation,Precipitation,Light,NA,UNK,UNK,0,0,0,2,1,TRUE
2017-06-02,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,0,0,0,0,FALSE
2017-06-03,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-06-04,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,FALSE
2017-06-05,Rain,Precipitation,Precipitation,Precipitation,Light,UNK,UNK,UNK,0,0,2,0,1,TRUE
2017-06-06,Clear,Clear,Precipitation,Rain,NA,NA,UNK,Light,0,0,0,2,1,TRUE
2017-06-07,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,0,1,TRUE
2017-06-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2017-06-09,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,2,2,2,TRUE
2017-06-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,1,TRUE
2017-06-11,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,0,0,0,FALSE
2017-06-12,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,0,0,0,2,1,TRUE
2017-06-13,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,2,3,2,TRUE
2017-06-14,Clear,Precipitation,Precipitation,Precipitation,NA,UNK,UNK,UNK,0,0,3,2,3,TRUE
2017-06-15,Precipitation,Clear,Precipitation,Precipitation,UNK,NA,UNK,UNK,3,0,0,2,6,TRUE
